symbol,name,currency,exchange,mic_code,country,type
TACO,Del Taco Restaurants Inc,USD,NASDAQ,XNCM,United States,Common Stock
TACT,TransAct Technologies Inc,USD,NASDAQ,XNMS,United States,Common Stock
TAIT,Taitron Components Inc,USD,NASDAQ,XNCM,United States,Common Stock
TALK,"Talkspace, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
TALKW,"Talkspace, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
TALS,"Talaris Therapeutics, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
TANH,Tantech Holdings Ltd,USD,NASDAQ,XNCM,United States,Common Stock
TANNI,TravelCenters of America LLC,USD,NASDAQ,XNGS,United States,Preferred Stock
TANNL,TravelCenters of America LLC,USD,NASDAQ,XNGS,United States,Preferred Stock
TANNZ,TravelCenters of America LLC,USD,NASDAQ,XNGS,United States,Preferred Stock
TAOP,Taoping Inc,USD,NASDAQ,XNCM,United States,Common Stock
TARA,ArTara Therapeutics Inc,USD,NASDAQ,XNMS,United States,Common Stock
TARS,Tarsus Pharmaceuticals Inc,USD,NASDAQ,XNGS,United States,Common Stock
TASK,"TaskUs, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
TAST,Carrols Restaurant Group Inc,USD,NASDAQ,XNGS,United States,Common Stock
TATT,TAT Technologies Ltd,USD,NASDAQ,XNMS,United States,Common Stock
TAYD,Taylor Devices Inc,USD,NASDAQ,XNCM,United States,Common Stock
TBBK,Bancorp Inc-The,USD,NASDAQ,XNGS,United States,Common Stock
TBCP,Thunder Bridge Capital Partners III Inc.,USD,NASDAQ,XNCM,United States,Common Stock
TBCPU,Thunder Bridge Capital Partners III Inc.,USD,NASDAQ,XNCM,United States,Unit
TBCPW,Thunder Bridge Capital Partners III Inc.,USD,NASDAQ,XNCM,United States,Common Stock
TBK,Triumph Bancorp Inc,USD,NASDAQ,XNGS,United States,Common Stock
TBLA,Taboola.com Ltd.,USD,NASDAQ,XNGS,United States,Common Stock
TBLAW,"Taboola.com, Ltd.",USD,NASDAQ,XNGS,United States,Common Stock
TBLD,Thornburg Income Builder Opportunities Trust,USD,NASDAQ,XNGS,United States,Common Stock
TBLT,Toughbuilt Industries Inc,USD,NASDAQ,XNCM,United States,Common Stock
TBLTW,"ToughBuilt Industries, Inc. WT EXP 110923",USD,NASDAQ,XNCM,United States,Common Stock
TBNK,Territorial Bancorp Inc,USD,NASDAQ,XNGS,United States,Common Stock
TBPH,Theravance Biopharma Inc,USD,NASDAQ,XNMS,United States,Common Stock
TBSA,TB SA Acquisition Corp,USD,NASDAQ,XNCM,United States,Common Stock
TBSAU,TB SA Acquisition Corp,USD,NASDAQ,XNCM,United States,Unit
TC,TuanChe Ltd,USD,NASDAQ,XNCM,United States,Depositary Receipt
TCAC,Tuatara Capital Acquisition Corporation,USD,NASDAQ,XNGS,United States,Common Stock
TCBC,"TC Bancshares, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
TCBI,Texas Capital Bancshares Inc,USD,NASDAQ,XNGS,United States,Common Stock
TCBIO,"Texas Capital Bancshares, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
TCBK,TriCo Bancshares,USD,NASDAQ,XNGS,United States,Common Stock
TCBPW,TC Biopharm ,USD,NASDAQ,XNCM,United States,Common Stock
TCBS,"Texas Community Bancshares, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
TCBX,"Third Coast Bancshares, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
TCDA,Tricida Inc,USD,NASDAQ,XNGS,United States,Common Stock
TCFC,Community Financial Corp-The,USD,NASDAQ,XNCM,United States,Common Stock
TCMD,Tactile Systems Technology Inc,USD,NASDAQ,XNMS,United States,Common Stock
TCOM,Trip.com Group Ltd,USD,NASDAQ,XNGS,United States,Depositary Receipt
TCON,Tracon Pharmaceuticals Inc,USD,NASDAQ,XNCM,United States,Common Stock
TCPC,BlackRock TCP Capital Corp,USD,NASDAQ,XNGS,United States,Common Stock
TCRR,TCR2 Therapeutics Inc,USD,NASDAQ,XNGS,United States,Common Stock
TCRT,"Alaunos Therapeutics, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
TCRX,"TScan Therapeutics, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
TCVA,TCV Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
TCX,Tucows Inc,USD,NASDAQ,XNCM,United States,Common Stock
TDUP,ThredUp Inc.,USD,NASDAQ,XNGS,United States,Common Stock
TEAD,Teads B.V.,USD,NASDAQ,XNGS,United States,Common Stock
TEAM,Atlassian Corp PLC,USD,NASDAQ,XNGS,United States,Common Stock
TECH,Bio-Techne Corp,USD,NASDAQ,XNGS,United States,Common Stock
TECTP,Tectonic Financial Inc,USD,NASDAQ,XNCM,United States,Preferred Stock
TEDU,Tarena International Inc,USD,NASDAQ,XNGS,United States,Depositary Receipt
TELA,Tela Bio Inc,USD,NASDAQ,XNMS,United States,Common Stock
TENB,Tenable Holdings Inc,USD,NASDAQ,XNGS,United States,Common Stock
TENK,TenX Keane Acquisition,USD,NASDAQ,XNMS,United States,Common Stock
TENKR,TenX Keane Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
TENKU,TenX Keane Acquisition,USD,NASDAQ,XNMS,United States,Common Stock
TENX,Tenax Therapeutics Inc,USD,NASDAQ,XNCM,United States,Common Stock
TER,Teradyne Inc,USD,NASDAQ,XNGS,United States,Common Stock
TERN,"Terns Pharmaceuticals, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
TESS,TESSCO Technologies Inc,USD,NASDAQ,XNGS,United States,Common Stock
TETC,Tech and Energy Transition Corporation,USD,NASDAQ,XNCM,United States,Common Stock
TETCU,Tech and Energy Transition Corporation,USD,NASDAQ,XNCM,United States,Unit
TETE,Technology & Telecommunication Acquisition Corp,USD,NASDAQ,XNMS,United States,Common Stock
TETEU,Technology & Telecommunication Acquisition Corp,USD,NASDAQ,XNMS,United States,Unit
TETEW,Technology & Telecommunication Acquisition Corporation,USD,NASDAQ,XNGS,United States,Common Stock
TFFP,TFF Pharmaceuticals Inc,USD,NASDAQ,XNMS,United States,Common Stock
TFIN,"Triumph Financial, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
TFINP,"Triumph Financial, Inc. - Depositary Shares, Each Representing a 1/40th Interest in a Share of Series C Fixed-Rate Non-Cumulative Perpetual Preferred Stock",USD,NASDAQ,XNGS,United States,Common Stock
TFSL,TFS Financial Corp,USD,NASDAQ,XNGS,United States,Common Stock
TGAA,Target Global Acquisition I Corp.,USD,NASDAQ,XNMS,United States,Common Stock
TGAAU,Target Global Acquisition I Corp.,USD,NASDAQ,XNMS,United States,Unit
TGAAW,Target Global Acquisition I Corp.,USD,NASDAQ,XNGS,United States,Common Stock
TGAN,Transphorm Inc,USD,NASDAQ,XNCM,United States,Common Stock
TGL,Treasure Global Inc.,USD,NASDAQ,XNCM,United States,Common Stock
TGTX,TG Therapeutics Inc,USD,NASDAQ,XNCM,United States,Common Stock
TGVC,TG Venture Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
TGVCU,TG Venture Acquisition Corp.,USD,NASDAQ,XNMS,United States,Unit
TGVCW,TG Venture Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
TH,Target Hospitality Corp,USD,NASDAQ,XNCM,United States,Common Stock
THAC,Thrive Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
THACU,Thrive Acquisition Corporation,USD,NASDAQ,XNMS,United States,Unit
THACW,Thrive Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
THCH,TH International Limited,USD,NASDAQ,XNCM,United States,Common Stock
THCHW,TH International Limited,USD,NASDAQ,XNCM,United States,Common Stock
THCP,Thunder Bridge Capital Partners IV Inc.,USD,NASDAQ,XNMS,United States,Common Stock
THCPU,Thunder Bridge Capital Partners IV Inc.,USD,NASDAQ,XNMS,United States,Unit
THFF,First Financial Corp-IN,USD,NASDAQ,XNGS,United States,Common Stock
THMO,ThermoGenesis Holdings Inc,USD,NASDAQ,XNCM,United States,Common Stock
THRD,Third Harmonic Bio Inc,USD,NASDAQ,XNMS,United States,Common Stock
THRM,Gentherm Inc,USD,NASDAQ,XNGS,United States,Common Stock
THRN,"Thorne HealthTech, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
THRX,"Theseus Pharmaceuticals, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
THRY,"Thryv Holdings, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
THTX,Theratechnologies Inc,USD,NASDAQ,XNCM,United States,Common Stock
THWWW,Target Hospitality Corp.,USD,NASDAQ,XNCM,United States,Common Stock
TIG,"Trean Insurance Group, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
TIGO,Millicom International Cellular SA,USD,NASDAQ,XNGS,United States,Common Stock
TIGR,Up Fintech Holding Ltd,USD,NASDAQ,XNGS,United States,Depositary Receipt
TIL,"Instil Bio, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
TILE,Interface Inc,USD,NASDAQ,XNGS,United States,Common Stock
TIOA,Tio Tech A,USD,NASDAQ,XNCM,United States,Common Stock
TIOAU,Tio Tech A,USD,NASDAQ,XNCM,United States,Unit
TIPT,Tiptree Inc,USD,NASDAQ,XNCM,United States,Common Stock
TIRX,Tian Ruixiang Holdings Ltd,USD,NASDAQ,XNCM,United States,Common Stock
TITN,Titan Machinery Inc,USD,NASDAQ,XNGS,United States,Common Stock
TIVC,"Tivic Health Systems, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
TKLF,"Yoshitsu Co., Ltd",USD,NASDAQ,XNCM,United States,Common Stock
TKNO,"Alpha Teknova, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
TLGY,TLGY Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
TLGYU,TLGY Acquisition Corporation Unit,USD,NASDAQ,XNMS,United States,Unit
TLGYW,TLGY Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
TLIS,Talis Biomedical Corporation,USD,NASDAQ,XNCM,United States,Common Stock
TLRY,Tilray Inc,USD,NASDAQ,XNGS,United States,Common Stock
TLS,Telos Corp,USD,NASDAQ,XNMS,United States,Common Stock
TLSA,Tiziana Life Sciences PLC,USD,NASDAQ,XNCM,United States,Depositary Receipt
TMC,TMC the metals company Inc.,USD,NASDAQ,XNGS,United States,Common Stock
TMCI,"Treace Medical Concepts, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
TMCWW,TMC the metals company Inc.,USD,NASDAQ,XNGS,United States,Common Stock
TMDI,Titan Medical Inc,USD,NASDAQ,XNCM,United States,Common Stock
TMDX,TransMedics Group Inc,USD,NASDAQ,XNMS,United States,Common Stock
TMKR,Tastemaker Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
TMKRU,Tastemaker Acquisition Corp.,USD,NASDAQ,XNCM,United States,Unit
TMKRW,Tastemaker Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
TMPO,"Tempo Automation Holdings, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
TMPOW,"Tempo Automation Holdings, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
TMUS,T-Mobile US Inc,USD,NASDAQ,XNGS,United States,Common Stock
TNDM,Tandem Diabetes Care Inc,USD,NASDAQ,XNMS,United States,Common Stock
TNGX,"Tango Therapeutics, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
TNON,"Tenon Medical, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
TNXP,Tonix Pharmaceuticals Holding Corp,USD,NASDAQ,XNCM,United States,Common Stock
TNYA,"Tenaya Therapeutics, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
TOAC,Talon 1 Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
TOACU,Talon 1 Acquisition Corp.,USD,NASDAQ,XNMS,United States,Unit
TOACW,Talon 1 Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
TOI,"The Oncology Institute, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
TOIIW,"The Oncology Institute, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
TOMZ,"TOMI Environmental Solutions, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
TOP,TOP Financial Group Limited,USD,NASDAQ,XNCM,United States,Common Stock
TOPS,TOP Ships Inc,USD,NASDAQ,XNCM,United States,Common Stock
TOROV,Toro Corp.,USD,NASDAQ,XNCM,,Common Stock
TOUR,Tuniu Corp,USD,NASDAQ,XNMS,United States,Depositary Receipt
TOWN,Towne Bank-Portsmouth VA,USD,NASDAQ,XNGS,United States,Common Stock
TPBA,TPB Acquisition Corporation I,USD,NASDAQ,XNCM,United States,Common Stock
TPBAU,TPB Acquisition Corporation I,USD,NASDAQ,XNCM,United States,Unit
TPG,TPG Inc.,USD,NASDAQ,XNGS,United States,Common Stock
TPIC,TPI Composites Inc,USD,NASDAQ,XNMS,United States,Common Stock
TPST,Tempest Therapeutics Inc.,USD,NASDAQ,XNCM,United States,Common Stock
TRDA,"Entrada Therapeutics, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
TREE,LendingTree Inc,USD,NASDAQ,XNGS,United States,Common Stock
TRHC,Tabula Rasa HealthCare Inc,USD,NASDAQ,XNMS,United States,Common Stock
TRIB,Trinity Biotech PLC,USD,NASDAQ,XNGS,United States,Depositary Receipt
TRIN,Trinity Capital Inc.,USD,NASDAQ,XNGS,United States,Common Stock
TRINL,Trinity Capital Inc. - 7.00% Notes Due 2025,USD,NASDAQ,XNMS,United States,Common Stock
TRIP,TripAdvisor Inc,USD,NASDAQ,XNGS,United States,Common Stock
TRKA,"Troika Media Group, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
TRKAW,"Troika Media Group, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
TRMB,Trimble Inc,USD,NASDAQ,XNGS,United States,Common Stock
TRMD,TORM PLC,USD,NASDAQ,XNGS,United States,Common Stock
TRMK,Trustmark Corp,USD,NASDAQ,XNGS,United States,Common Stock
TRMR,Tremor International Ltd,USD,NASDAQ,XNMS,United States,Common Stock
TRNS,Transcat Inc,USD,NASDAQ,XNMS,United States,Common Stock
TRON,"Toron, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
TRONU,Corner Growth Acquisition Corp. 2,USD,NASDAQ,XNCM,United States,Unit
TRONW,Corner Growth Acquisition Corp. 2,USD,NASDAQ,XNCM,United States,Common Stock
TROO,"TROOPS, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
TROW,T Rowe Price Group Inc,USD,NASDAQ,XNGS,United States,Common Stock
TRS,Trimas Corp,USD,NASDAQ,XNGS,United States,Common Stock
TRST,TrustCo Bank Corp NY,USD,NASDAQ,XNGS,United States,Common Stock
TRUE,TrueCar Inc,USD,NASDAQ,XNGS,United States,Common Stock
TRUP,Trupanion Inc,USD,NASDAQ,XNMS,United States,Common Stock
TRVG,Trivago NV,USD,NASDAQ,XNGS,United States,Depositary Receipt
TRVI,Trevi Therapeutics Inc,USD,NASDAQ,XNMS,United States,Common Stock
TRVN,Trevena Inc,USD,NASDAQ,XNCM,United States,Common Stock
TSAT,Telesat Corporation,USD,NASDAQ,XNGS,United States,Common Stock
TSBK,Timberland Bancorp Inc-WA,USD,NASDAQ,XNMS,United States,Common Stock
TSCO,Tractor Supply Co,USD,NASDAQ,XNGS,United States,Common Stock
TSEM,Tower Semiconductor Ltd,USD,NASDAQ,XNGS,United States,Common Stock
TSHA,Taysha Gene Therapies Inc,USD,NASDAQ,XNGS,United States,Common Stock
TSIBU,Tishman Speyer Innovation Corp. II,USD,NASDAQ,XNCM,United States,Unit
TSLA,Tesla Inc,USD,NASDAQ,XNGS,United States,Common Stock
TSP,TuSimple Holdings Inc.,USD,NASDAQ,XNGS,United States,Common Stock
TSRI,TSR Inc,USD,NASDAQ,XNCM,United States,Common Stock
TSVT,"2seventy bio, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
TTCF,"Tattooed Chef, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
TTD,Trade Desk Inc-The,USD,NASDAQ,XNMS,United States,Common Stock
TTEC,TTEC Holdings Inc,USD,NASDAQ,XNGS,United States,Common Stock
TTEK,Tetra Tech Inc,USD,NASDAQ,XNGS,United States,Common Stock
TTGT,TechTarget Inc,USD,NASDAQ,XNMS,United States,Common Stock
TTMI,TTM Technologies Inc,USD,NASDAQ,XNGS,United States,Common Stock
TTNP,Titan Pharmaceuticals Inc,USD,NASDAQ,XNCM,United States,Common Stock
TTOO,T2 Biosystems Inc,USD,NASDAQ,XNCM,United States,Common Stock
TTSH,"Tile Shop Holdings, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
TTWO,Take-Two Interactive Software Inc,USD,NASDAQ,XNGS,United States,Common Stock
TUGC,TradeUP Global Corporation,USD,NASDAQ,XNCM,United States,Common Stock
TUSK,Mammoth Energy Services Inc,USD,NASDAQ,XNGS,United States,Common Stock
TVTX,"Travere Therapeutics, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
TW,Tradeweb Markets Inc,USD,NASDAQ,XNGS,United States,Common Stock
TWCB,Bilander Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
TWCBU,Bilander Acquisition Corp.,USD,NASDAQ,XNCM,United States,Unit
TWIN,Twin Disc Inc,USD,NASDAQ,XNGS,United States,Common Stock
TWKS,"Thoughtworks Holding, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
TWLV,Twelve Seas Investment Company II,USD,NASDAQ,XNCM,United States,Common Stock
TWLVU,Twelve Seas Investment Company II,USD,NASDAQ,XNCM,United States,Unit
TWNK,Hostess Brands Inc,USD,NASDAQ,XNCM,United States,Common Stock
TWOU,2U Inc,USD,NASDAQ,XNGS,United States,Common Stock
TWST,Twist Bioscience Corp,USD,NASDAQ,XNGS,United States,Common Stock
TXG,10X Genomics Inc,USD,NASDAQ,XNGS,United States,Common Stock
TXMD,TherapeuticsMD Inc,USD,NASDAQ,XNGS,United States,Common Stock
TXN,Texas Instruments Inc,USD,NASDAQ,XNGS,United States,Common Stock
TXRH,Texas Roadhouse Inc,USD,NASDAQ,XNGS,United States,Common Stock
TYDE,"Cryptyde, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
TYRA,"Tyra Biosciences, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
TZOO,Travelzoo,USD,NASDAQ,XNGS,United States,Common Stock
TZPS,TZP Strategies Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
TZPSU,TZP Strategies Acquisition Corp.,USD,NASDAQ,XNCM,United States,Unit
TZPSW,TZP Strategies Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
UAL,United Airlines Holdings Inc,USD,NASDAQ,XNGS,United States,Common Stock
UBCP,United Bancorp Inc-OH,USD,NASDAQ,XNCM,United States,Common Stock
UBFO,United Security Bancshares-Fresno CA,USD,NASDAQ,XNGS,United States,Common Stock
UBSI,United Bankshares Inc-WV,USD,NASDAQ,XNGS,United States,Common Stock
UBX,UNITY Biotechnology Inc,USD,NASDAQ,XNGS,United States,Common Stock
UCBI,United Community Banks Inc-GA,USD,NASDAQ,XNGS,United States,Common Stock
UCBIO,"United Community Banks, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
UCL,Ucloudlink Group Inc,USD,NASDAQ,XNMS,United States,American Depositary Receipt
UCTT,Ultra Clean Holdings Inc,USD,NASDAQ,XNGS,United States,Common Stock
UDMY,"Udemy, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
UEIC,Universal Electronics Inc,USD,NASDAQ,XNGS,United States,Common Stock
UFCS,United Fire Group Inc,USD,NASDAQ,XNGS,United States,Common Stock
UFPI,Universal Forest Products Inc,USD,NASDAQ,XNGS,United States,Common Stock
UFPT,UFP Technologies Inc,USD,NASDAQ,XNCM,United States,Common Stock
UG,United-Guardian Inc,USD,NASDAQ,XNMS,United States,Common Stock
UGRO,URBAN-GRO INC.,USD,NASDAQ,XNCM,United States,Common Stock
UIHC,United Insurance Holdings Corp,USD,NASDAQ,XNCM,United States,Common Stock
UK,Ucommune International Ltd,USD,NASDAQ,XNCM,United States,Common Stock
UKOMW,Ucommune International Ltd,USD,NASDAQ,XNCM,United States,Common Stock
ULBI,Ultralife Corp,USD,NASDAQ,XNMS,United States,Common Stock
ULCC,"Frontier Group Holdings, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
ULH,Universal Logistics Holdings Inc,USD,NASDAQ,XNGS,United States,Common Stock
ULTA,Ulta Beauty Inc,USD,NASDAQ,XNGS,United States,Common Stock
UMBF,UMB Financial Corp,USD,NASDAQ,XNGS,United States,Common Stock
UMPQ,Umpqua Holdings Corp,USD,NASDAQ,XNGS,United States,Common Stock
UNAM,Unico American Corp,USD,NASDAQ,XNMS,United States,Common Stock
UNB,Union Bankshares Inc-Morrisville VT,USD,NASDAQ,XNMS,United States,Common Stock
UNCY,"Unicycive Therapeutics, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
UNIT,Uniti Group Inc,USD,NASDAQ,XNGS,United States,REIT
UNTY,Unity Bancorp Inc,USD,NASDAQ,XNMS,United States,Common Stock
UONE,Urban One Inc,USD,NASDAQ,XNCM,United States,Common Stock
UONEK,Urban One Inc,USD,NASDAQ,XNCM,United States,Common Stock
UPC,Universe Pharmaceuticals INC,USD,NASDAQ,XNMS,United States,Common Stock
UPLD,Upland Software Inc,USD,NASDAQ,XNMS,United States,Common Stock
UPST,"Upstart Holdings, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
UPTD,TradeUP Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
UPTDU,TradeUP Acquisition Corp.,USD,NASDAQ,XNCM,United States,Unit
UPWK,Upwork Inc,USD,NASDAQ,XNGS,United States,Common Stock
UPXI,Upexi Inc,USD,NASDAQ,XNCM,United States,Common Stock
URBN,Urban Outfitters Inc,USD,NASDAQ,XNGS,United States,Common Stock
URGN,UroGen Pharma Ltd,USD,NASDAQ,XNMS,United States,Common Stock
UROY,Uranium Royalty Corp.,USD,NASDAQ,XNCM,United States,Common Stock
USAP,Universal Stainless & Alloy Products Inc,USD,NASDAQ,XNGS,United States,Common Stock
USAU,Lyxor MSCI USA UCITS ETF,USD,NASDAQ,XNCM,United States,Common Stock
USCB,U.S. Century Bank,USD,NASDAQ,XNMS,United States,Common Stock
USCT,TKB Critical Technologies 1 Class A Ordinary Shares,USD,NASDAQ,XNMS,United States,Common Stock
USCTU,TKB Critical Technologies 1,USD,NASDAQ,XNMS,United States,Unit
USCTW,TKB Critical Technologies 1,USD,NASDAQ,XNMS,United States,Common Stock
USEA,United Maritime Corp,USD,NASDAQ,XNCM,United States,Common Stock
USEG,US Energy Corp Wyoming,USD,NASDAQ,XNCM,United States,Common Stock
USIO,Usio Inc,USD,NASDAQ,XNMS,United States,Common Stock
USLM,United States Lime & Minerals Inc,USD,NASDAQ,XNGS,United States,Common Stock
UTAA,UTA Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
UTAAU,UTA Acquisition Corporation,USD,NASDAQ,XNMS,United States,Unit
UTAAW,UTA Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
UTHR,United Therapeutics Corp,USD,NASDAQ,XNGS,United States,Common Stock
UTMD,Utah Medical Products Inc,USD,NASDAQ,XNGS,United States,Common Stock
UTME,"United Time Technology Co., Ltd.",USD,NASDAQ,XNCM,United States,Common Stock
UTRS,"Minerva Surgical, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
UTSI,UTStarcom Holdings Corp,USD,NASDAQ,XNGS,United States,Common Stock
UVSP,Univest Financial Corp,USD,NASDAQ,XNGS,United States,Common Stock
UXIN,Uxin Ltd,USD,NASDAQ,XNGS,United States,Depositary Receipt
VABK,Virginia National Bankshares Corporation,USD,NASDAQ,XNCM,United States,Common Stock
VACC,Vaccitech plc,USD,NASDAQ,XNMS,United States,Common Stock
VALN,Valneva SE,USD,NASDAQ,XNGS,United States,Common Stock
VALU,Value Line Inc,USD,NASDAQ,XNCM,United States,Common Stock
VANI,Vivani Medical Inc,USD,NASDAQ,XNCM,United States,Common Stock
VAQC,Vector Acquisition Corporation II,USD,NASDAQ,XNCM,United States,Common Stock
VAXX,"Vaxxinity, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
VBFC,Village Bank and Trust Financial Corp,USD,NASDAQ,XNCM,United States,Common Stock
VBIV,VBI Vaccines Inc,USD,NASDAQ,XNCM,United States,Common Stock
VBLT,Vascular Biogenics Ltd,USD,NASDAQ,XNCM,United States,Common Stock
VBNK,VersaBank,USD,NASDAQ,XNGS,United States,Common Stock
